SRP356530/LEAVES_D-LEAVES_C	SRP098756/CROWN_D-CROWN_C	SRP098756/LEAVES_D-LEAVES_C	SRP098756/ROOTS_D-ROOTS_C	SRP072216/LEAVES_D-LEAVES_C	SRP072216/LEAVES_D-LEAVES_TABA
TraesCS1B02G451200	1.78017430333477				0.277964904876174	-0.42255775124753
TraesCS1B02G451600		1.63092899167067			0.390606728644435	0.496475111290542
TraesCS1B02G452000					-0.318464411804682	
TraesCS1B02G452100	1.0777915667576					
TraesCS1B02G454800	-0.87937561321745				-0.937314191487051	
TraesCS1B02G455200	1.16141633307711			-1.74355924455336		
TraesCS1B02G455700	-0.711195892541355					
TraesCS1B02G455900	0.706542645390153				0.269766060185301	-0.632628580134986
TraesCS1B02G456900				2.60012963651449		
TraesCS1B02G457400	0.543808797825764					
TraesCS1B02G459100	1.67516602335123					
TraesCS1B02G459400						0.463612229944895
TraesCS1B02G459800					0.325627671308389	
TraesCS1B02G461200	1.39942500867132				0.717898280012909	
TraesCS1B02G461600	1.34991427225479					0.325211129981027
TraesCS1B02G461800	1.15504164790379				0.571370895067938	
TraesCS1B02G461900						0.221189721172594
TraesCS1B02G462000	-0.748269219640944					
TraesCS1B02G462200	0.803615538481676				0.571860383046397	
TraesCS1B02G462400	-0.727538709377193					
TraesCS1B02G462500					0.780148104268853	-0.51780979663467
TraesCS1B02G463100	0.339805922149812				0.261887586396507	
TraesCS1B02G463400	-0.465155155127719					
TraesCS1B02G465000					-1.09926012602252	
TraesCS1B02G465800	-0.55700397792074					
TraesCS1B02G466200	1.95325150410661				-1.40554454462644	
TraesCS1B02G466300	0.985650240830779					
TraesCS1B02G467100	0.878412162973303					-0.361706771925894
TraesCS1B02G467700					-2.3016459103861	
TraesCS1B02G468400	-9.0758412053659					
TraesCS1B02G469300					0.414339579969171	
TraesCS1B02G469400					0.228741613119231	0.339036469822043
TraesCS1B02G469500					-0.400406200322247	
TraesCS1B02G470600	-1.54286934822203					
TraesCS1B02G470800	0.726631235535543					-0.591213097683078
TraesCS1B02G470900	3.46845031277073					
TraesCS1B02G471000	3.97300916444157					
TraesCS1B02G471700					-1.4437561261359	-1.040956030837
TraesCS1B02G472100	0.407146548413838				0.464706056716992	
TraesCS1B02G474000	0.480976755298515					
TraesCS1B02G474100	0.668495602862826					
TraesCS1B02G474800	-0.605155587838652					
TraesCS1B02G475000	0.615181284105434					
TraesCS1B02G475400					-0.370709544652927	
TraesCS1B02G475600	0.838674647978671					
TraesCS1B02G475700	1.47245046736448					
TraesCS1B02G476600					-0.379513316427435	
TraesCS1B02G476700	-0.655895913434532					
TraesCS1B02G477300	-0.61652943817509					
TraesCS1B02G477500	0.274541178489017					
TraesCS1B02G478100						-0.478436842729222
TraesCS1B02G478200		-0.891260103932466				
TraesCS1B02G478400					0.694081413787049	0.245980578458771
TraesCS1B02G478700	1.66191256682444				-1.1135744142152	
TraesCS1B02G478800	1.28486558849301	-0.905626073322871			-0.601490757026329	-0.381544629483771
TraesCS1B02G479800					0.241913127471124	
TraesCS1B02G481000	-1.68811973005977					
TraesCS1B02G481300	3.83814444358784			-2.11712673864227		
TraesCS1B02G481400	3.53466085191373			-2.15516578853377		
TraesCS1D02G000800					0.462177922013177	-0.307806808120428
TraesCS1D02G001600	0.521058026702933					
TraesCS1D02G001700					-1.7808866901636	-1.21621574607927
TraesCS1D02G001800	-1.31520951172281				-2.09980619460721	-1.44196268158734
TraesCS1D02G002200					0.290763781526133	0.356087003415893
TraesCS1D02G002300	-0.955042267568279					
TraesCS1D02G002400					0.883642043979957	
TraesCS1D02G002600	-1.19384577722165					
TraesCS1D02G002900	-2.29939901375889				-1.03434696198901	-1.10404442645459
TraesCS1D02G003300	-1.4490652089843					
TraesCS1D02G004200	0.367945148076395				-0.470936748630431	
TraesCS1D02G004300	0.313376057907465					
TraesCS1D02G004400	0.425340185475186					
TraesCS1D02G004700					-0.473926239122442	
TraesCS1D02G005400	-0.932505223193172				-0.934024884398388	
TraesCS1D02G005700	-2.90802770800603				1.3869465925334	
TraesCS1D02G007900						-0.251481265209481
TraesCS1D02G008100	1.39793886879037					
TraesCS1D02G009100	-3.71945546360159				-1.02735659746875	
TraesCS1D02G009300	1.96706613899398			-3.64654189777501	-1.99714413269255	-1.38515064175125
TraesCS1D02G010000	-0.53253362254974					
TraesCS1D02G010700	-0.333830065602984					
TraesCS1D02G011700	1.05360489859914				-0.598174485802299	
TraesCS1D02G012300	2.61878384093691					
TraesCS1D02G012500					-1.4174913913395	-1.60985853487008
TraesCS1D02G012800	1.03691274305888					
TraesCS1D02G013200					-0.32198629726449	
TraesCS1D02G013700	8.90731270375841					
TraesCS1D02G013800	1.01659883688263				-3.26125656616946	
TraesCS1D02G015300	0.837574353495013				-1.37276697225766	-1.27536191351735
TraesCS1D02G015400	0.476004291778805				-1.47668298956834	-1.30164801451673
TraesCS1D02G016500	-0.487208232861593					
TraesCS1D02G017600	0.47244933883368					
TraesCS1D02G017700	0.607347672503066				-0.638418997412344	-0.728814627555524
TraesCS1D02G017800	0.636943120783767				-1.46430919411139	-0.925234984763324
TraesCS1D02G017900	0.391030345940019				-0.902188010357839	-0.67739259590279
TraesCS1D02G018000	0.651301828896292				-0.423887565918421	
TraesCS1D02G018300	0.388716793899106				-0.258318486983119	
TraesCS1D02G018400					0.222260748109238	
TraesCS1D02G019100					-2.90905962053702	
TraesCS1D02G019600	0.534438381761574					
TraesCS1D02G019700						-0.522828823789507
TraesCS1D02G020000					-0.373939114875957	
TraesCS1D02G020100					0.600417964951218	0.512146875484188
TraesCS1D02G020600	2.56744729067812					
TraesCS1D02G023400						-0.592988564994915
TraesCS1D02G024300	-0.84050686625992					
TraesCS1D02G024400	-0.543725610751012					
TraesCS1D02G024500	-1.69590975336842					
TraesCS1D02G024700	1.36971813128057					
TraesCS1D02G024800	0.78448640353644				0.355226159715062	-0.320156965198206
TraesCS1D02G025400					0.30035106588569	
TraesCS1D02G026000					-0.987282455387817	-1.01051456068847
TraesCS1D02G026500		-2.15168790324961	-2.0698128206653		-2.71470302676334	
TraesCS1D02G026600	-1.1980525904801					
TraesCS1D02G029000	9.79360998605379					0.32557945372565
TraesCS1D02G029100	0.817661560942058					
TraesCS1D02G029500	0.745755347943798					0.345873842967972
TraesCS1D02G029900	8.90106677571653	2.17676000124803	1.83665002057204			
TraesCS1D02G030300	-1.01033968775302					
TraesCS1D02G030500	1.22796911359068					
TraesCS1D02G030600	0.749083704290806				0.50453679736937	-0.54714102026684
TraesCS1D02G031400						-0.470099056634258
TraesCS1D02G031500					-0.749944438414238	
TraesCS1D02G031700	-0.67295379112302					
TraesCS1D02G032600						0.408350477372826
TraesCS1D02G032700	1.33495924954452					-0.721928153049929
TraesCS1D02G034100	-0.317943769631767				0.832828687755637	
TraesCS1D02G034600	-2.62513943278958					1.00417675445793
TraesCS1D02G034700	1.86487677583533				-0.382927237287671	-0.965109736462742
TraesCS1D02G035300	-0.435443490569413					
TraesCS1D02G036000					-0.997183562645547	-1.62866864755071
TraesCS1D02G036900	1.93957112695384				-3.29265445312544	-1.14552254260401
TraesCS1D02G037000	1.48669939680688			5.17090454776659		
TraesCS1D02G037500				2.2731543113268		
TraesCS1D02G037900	0.94003957861209					
TraesCS1D02G038000	-1.58201598179031					
TraesCS1D02G039600					0.271597826550344	0.495221539365961
TraesCS1D02G041200	0.349783341119957					-0.31421906278805
TraesCS1D02G042100	-0.553353981447796				-2.44557064406646	-1.85180846776124
TraesCS1D02G043300	-0.502648859710163				0.562113549888676	0.364196357757478
TraesCS1D02G043400	1.11755009834146					
TraesCS1D02G044200						0.313724610737147
TraesCS1D02G045200					0.695110126369597	
TraesCS1D02G046000						-0.375502406795175
TraesCS1D02G046100	0.416187065864947				-0.51741845313008	
TraesCS1D02G047200	1.78272419174503					
TraesCS1D02G047300	1.77309417743644					-0.616582086496771
TraesCS1D02G047400	-0.354902992567643					0.307547331811382
TraesCS1D02G047600				1.85001705024684		
TraesCS1D02G048600					0.554276740702908	
TraesCS1D02G048700				0.902814353143732		
TraesCS1D02G049100					-2.49709989112516	-1.12965605062244
TraesCS1D02G049200	-1.26246857542244					
TraesCS1D02G049300				0.779634577985686		
TraesCS1D02G051900	-0.392421182347249			0.622745955132693	0.21916926990431	0.29316689706638
TraesCS1D02G052000						0.772779460974654
TraesCS1D02G052200	-1.65299580969943				0.708430270696276	1.09936592473988
TraesCS1D02G052700	-3.26685984844509					
TraesCS1D02G053500					-0.372229835096109	
TraesCS1D02G053700					0.339424308935541	
TraesCS1D02G053800	-1.03255592525092					
TraesCS1D02G054100					0.405592197366552	
TraesCS1D02G054200						-0.647181958564312
TraesCS1D02G055100					0.514369335320507	
TraesCS1D02G055200	0.939773701801293				0.737902616109871	
TraesCS1D02G055600					0.41823756876616	
TraesCS1D02G055700	0.951120103638629					-0.496471674033996
TraesCS1D02G056000	3.43440839240062					
TraesCS1D02G056100	0.851976751631377					-0.415141703625006
TraesCS1D02G057300	-0.656264973072206				-1.51245888882082	
TraesCS1D02G057500	-1.72650237095045					
TraesCS1D02G058300	2.07033163015207				0.492827630101655	
TraesCS1D02G058900	-0.453228721449782					
TraesCS1D02G059200	-0.538068940101947				-0.454818329762268	
TraesCS1D02G060000	1.35635515742441					-0.38936143350077
TraesCS1D02G061400					0.452202252501223	
TraesCS1D02G061600	-0.708470052193354					
TraesCS1D02G063000	-0.461576583775364					0.41748217814371
TraesCS1D02G064000	1.10323827685939					
TraesCS1D02G064200	2.02832582915203					
TraesCS1D02G065000	-1.0191432449648					
TraesCS1D02G066000					-0.470916851293557	-0.467197414091825
TraesCS1D02G066100					-1.28521487558106	-0.942809120650153
TraesCS1D02G067500	1.74746486143474					-0.337194257065308
TraesCS1D02G067700	-2.04804525404192			2.37126103856323		0.967034063201485
TraesCS1D02G067800	-1.43051335542435			2.05234045918585		
TraesCS1D02G067900	1.00398082156088				-0.364946020273014	-0.397097383008966
TraesCS1D02G068300						-0.465513205558966
TraesCS1D02G069500	1.62472041390582					
TraesCS1D02G069700	-0.441826397654494					
TraesCS1D02G072100	-1.17565950200506					
TraesCS1D02G072200	-1.09427029975009					0.478032317356766
TraesCS1D02G072500	1.71232157247209					-0.335683626500346
TraesCS1D02G072800	-0.42545609523175					
TraesCS1D02G072900	-1.39058633778346					
TraesCS1D02G073100	-1.51482506784539					
TraesCS1D02G073700	3.02930672750662					
TraesCS1D02G073800	0.590889729878885					
TraesCS1D02G074200	-0.851898125894315					
TraesCS1D02G074300	0.741627105851192					-0.502034887051498
TraesCS1D02G074400	-0.332093484973165					
TraesCS1D02G074500	0.486463357594132					-0.326681035816776
TraesCS1D02G074600					-0.74947346850841	
TraesCS1D02G075500	-0.920678875434191					
TraesCS1D02G075900	0.57787793361725					
TraesCS1D02G076200						1.2076213873892
TraesCS1D02G076300	-0.399648532641586					
TraesCS1D02G077400	-0.377623021401752					
TraesCS1D02G077600					-0.49632963648274	
TraesCS1D02G078000	0.728187293362468				0.287774697138089	
TraesCS1D02G078100						1.1617084732524
TraesCS1D02G078500	0.458435095351725				-0.632943106654871	-0.345688063162115
TraesCS1D02G078700	3.42694572417738					
TraesCS1D02G078800					0.290336839788484	
TraesCS1D02G079100					0.487135495580494	0.809231501217428
TraesCS1D02G079600	-0.602296844364338				0.587513713323689	0.738791861232373
TraesCS1D02G079700	-0.54391544892892				0.402456074578972	
TraesCS1D02G079800					-0.805738839984719	-0.809141685868347
TraesCS1D02G080700						-0.262855482016222
TraesCS1D02G081200					-0.690420653876464	
TraesCS1D02G081500						0.569902342345437
TraesCS1D02G081900	-0.628918050936563				0.386295705621054	
TraesCS1D02G082600	-1.13965380277421					0.661074321611015
TraesCS1D02G082800	-0.905066937209279				0.427775922522695	0.576372115467878
TraesCS1D02G082900	-1.0978486706481				-0.528996682362428	
TraesCS1D02G083100					0.679446984496164	
TraesCS1D02G083200					0.980466432869864	
TraesCS1D02G084100	0.618234369132903				0.387900806958692	
TraesCS1D02G084200	-2.91812871941715				1.35452721907497	1.10522040721836
TraesCS1D02G084500					1.76569236764299	1.24515715686346
TraesCS1D02G084700					0.38052720874121	
TraesCS1D02G085300						0.327491927634576
TraesCS1D02G085500	-0.973124537105628					
TraesCS1D02G085700	-0.504714921964215					
TraesCS1D02G085800	-1.54465430102944					
TraesCS1D02G086300	-0.771182648384154					1.3240837320424
TraesCS1D02G086600	1.53268065779078					-0.468560581065934
TraesCS1D02G086700					-0.256157680624545	-0.359171915503117
TraesCS1D02G087300	-1.15230662940963					
TraesCS1D02G087600	0.848652789614355				-1.80985308366211	-0.345971386677549
TraesCS1D02G087800	1.38237202241034					-0.49391388569783
TraesCS1D02G088000						0.303204804678912
TraesCS1D02G088100	-0.446697312704327					
TraesCS1D02G088800	-1.25186656339128					0.710772888938828
TraesCS1D02G089300	-0.42999808373242				-0.290839821685495	
TraesCS1D02G089400						0.246061349819333
TraesCS1D02G090000	2.63077390063395					
TraesCS1D02G090300						-0.413359301168743
TraesCS1D02G090400		1.31505949227527			-0.409099936557637	
TraesCS1D02G090600		1.9803472524578				
TraesCS1D02G090800	2.13451720821815					-1.35167301847857
TraesCS1D02G090900				1.65725484503367		
TraesCS1D02G091300					0.552480866981664	
TraesCS1D02G091900	-1.7461268148404					
TraesCS1D02G092200	0.526150292620339				0.383458573728723	-0.483385880968019
TraesCS1D02G092900				-0.753372650601623	-0.956802518183997	-0.779221655847889
TraesCS1D02G093900	-0.305430548804079					0.361449006412569
TraesCS1D02G094900	0.706876034612771					
TraesCS1D02G095400					0.890047536462471	
TraesCS1D02G096300	1.51692071250567					
TraesCS1D02G096400	1.74227421763878					
TraesCS1D02G096600	1.30856264291905					
TraesCS1D02G097400					0.401243056490602	0.396306932796766
TraesCS1D02G098000	-0.650108210307106					0.808296316954992
TraesCS1D02G098100	-0.406719575115175					
TraesCS1D02G099000	-1.51503060421582				-0.911595191452272	
TraesCS1D02G099200	0.498125281115355					
TraesCS1D02G099600						0.236012171441225
TraesCS1D02G099700				0.997994347549021		
TraesCS1D02G099900	-0.475071037161214					
TraesCS1D02G100200	1.86526541268418					
TraesCS1D02G101200	0.751761313912837					-0.320484298618485
TraesCS1D02G101900	-0.941758176316451					
TraesCS1D02G102400					0.341011891631261	0.296442824251379
TraesCS1D02G102900	-1.41622805868995					
TraesCS1D02G103500	-2.33683496963183					
TraesCS1D02G103700						0.522606441805996
TraesCS1D02G104100					-0.746377263942637	
TraesCS1D02G104500	0.932440177117342					
TraesCS1D02G104800	-0.494522014289617					0.826553571684498
TraesCS1D02G105600	0.630890581987661				0.712899720947099	
TraesCS1D02G105800	1.429766496862				0.366379883534831	
TraesCS1D02G105900						-0.434945599218541
TraesCS1D02G106100					-0.37509746770749	-0.787152957423061
TraesCS1D02G106500					-0.567627217563114	
TraesCS1D02G106700					-2.70513564514655	-1.73890994441238
TraesCS1D02G107000	0.37664633037954					
TraesCS1D02G107200	0.731265800578247				-1.08855831525603	-0.589256829197092
TraesCS1D02G108200						-0.286892379133861
TraesCS1D02G108300	0.468639084439892				-0.536980682329974	
TraesCS1D02G108500					0.491162952129444	
TraesCS1D02G108700	-0.591204404125031					
TraesCS1D02G108900					-0.268498372578879	
TraesCS1D02G109000					-0.443772218808739	
TraesCS1D02G109100						-0.477487188738033
TraesCS1D02G109600	0.680596592022667				-0.389860702881074	-0.321899648796718
TraesCS1D02G109900	0.692527521325213					
TraesCS1D02G110800	1.35248925261034			2.25752827786193		
TraesCS1D02G111200					-1.89026241665496	
TraesCS1D02G111300					0.224804387681788	
TraesCS1D02G111500	-0.671419519008616					
TraesCS1D02G111600	-2.87201921399534					
TraesCS1D02G111900	-0.69747985362248					0.571112609913577
TraesCS1D02G112300	1.25951920535825					
TraesCS1D02G112500					-0.475420348976644	
TraesCS1D02G113400	0.596984468107554				0.155659992091579	
TraesCS1D02G113600					-0.459209702747392	
TraesCS1D02G113700						0.643132868719785
TraesCS1D02G113900				-2.11680991529821		
TraesCS1D02G114000					0.190394799780978	0.452053787089188
TraesCS1D02G114100						-0.215152607877056
TraesCS1D02G114700	1.82124881131932				-2.02522869198972	-0.840518871727871
TraesCS1D02G115900		0.812299997044831				
TraesCS1D02G116400	1.37174609244723					-0.148500061348173
TraesCS1D02G116600	1.87472512413664					
TraesCS1D02G116800				3.71107786547521		
TraesCS1D02G117100				3.64687870242893	-1.66042507069028	
TraesCS1D02G117900	-0.732105628522492					
TraesCS1D02G118000	1.25603914131213			-3.04329323359479		
TraesCS1D02G118500	-0.652988256480022	-2.04933464207269	-2.11567776883268	-1.73349865980493		
TraesCS1D02G119400	0.620802323554683	-0.945582992562634				
TraesCS1D02G119500					0.46161198170363	0.37375168911396
TraesCS1D02G119700					0.300159521059601	0.257898226940755
TraesCS1D02G120000					-1.37548257631619	
TraesCS1D02G120100	-0.889532328688721					
TraesCS1D02G120300	-0.549348366844134				0.41815321479767	0.669497696382903
TraesCS1D02G120500	1.40526471652614				-0.983159260823173	
TraesCS1D02G120600					-0.533305629548333	
TraesCS1D02G120700	-0.685610860678566					0.565572788078416
TraesCS1D02G121000	-0.510437389939161				-0.81939933438715	
TraesCS1D02G121200					-0.3681059860579	-0.306969496214726
TraesCS1D02G121600	0.699440101764137					-0.30293073945337
TraesCS1D02G121800	0.43806915425603					
TraesCS1D02G121900					0.319804668197629	
TraesCS1D02G122100	0.603961159261376					
TraesCS1D02G122500						0.318995940693856
TraesCS1D02G122600	-4.87174208606864					
TraesCS1D02G122800	1.24696561348				0.331399852600685	
TraesCS1D02G123200	0.662747575547796					
TraesCS1D02G123300	-0.71055228598283					
